NS_position_y,warning.started,final.started,exp_trials_loop.ran,__participant,training_intro.stopped,NS_button_example.numClicks,intro_continue.keys,S_button_example.timesOff,study_id,NS_button_practice.timesOn,pre_quiz_key.rt,consent.started,exp_trials_loop.thisN,S_button_practice.timesOff,NS_button.timesOn,unique_item_no,key_resp_end_prac.rt,button_pos_warning.stopped,session,pre_prac_key.duration,__session,pre_quiz.stopped,prac_feedback_loop.thisN,warning.stopped,answer,NS_button_example.timesOff,prac_feedback_loop.thisIndex,frameRate,ready_to_go.stopped,AC_button.numClicks,age_textbox.text,training_intro_key.rt,pre_quiz_key.keys,intro.stopped,S_button_practice.numClicks,S_button_example.numClicks,AC_button.timesOn,ready_spacebar.rt,training_intro_key.duration,pre_prac_key.keys,ready_spacebar.keys,__datetime,feedback,instruction,pre_practice.started,NS_button.timesOff,practice_trial_feedback.started,trials.started,gender_slider.response,demographics.started,intro.started,trials.stopped,prac_feedback_loop.ran,NS_position_x,S_button.numClicks,consent.stopped,S_position_y,AC_button.timesOff,instruction_colour,S_position_x,psychopyVersion,OS,expName,pre_quiz.started,ready_to_go.started,exp_trials_loop.thisTrialN,stim_size_y,ready_spacebar_2.rt,training_intro.started,NS_button_practice.numClicks,image,image_path,stim_size_x,pre_practice.stopped,NS_button_practice.timesOff,training_intro_key.keys,prac_feedback_loop.thisTrialN,practice_trial_feedback.stopped,S_button_example.timesOn,S_button_practice.timesOn,intro_continue.duration,S_button.timesOff,date,exp_trials_loop.thisIndex,prac_feedback_loop.thisRepN,S_button.timesOn,exp_trials_loop.thisRepN,type,demographics.stopped,button_pos_warning.started,pre_prac_key.rt,NS_button_example.timesOn,__experimentName,key_resp_end_prac.duration,ready_spacebar_2.keys,intro_continue.rt,NS_button.numClicks,key_resp_end_prac.keys,number,final.stopped,total_correct_AC,passed,participant
﻿,NA,NA,NA,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,NA,NA,NA,NA,NA,537.2045,687695b15963ff557fd321ff,NA,001,NA,NA,NA,NA,NA,NA,56.81818181818652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,NA,NA,0.8138999999761154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-15_13h55.00.767,NA,NA,NA,NA,NA,NA,532.3545,NA,NA,ECG_X_EXP1_m1_JT,NA,space,NA,NA,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,0,NA,[16.824199999988082],94,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[16.82430000001193],NA,537.2215999999643,NA,NA,NA,556.5445999999644,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,0,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0299_v1_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,93,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,1,NA,[],87,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,556.5495000000001,NA,NA,NA,563.7700000000001,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,1,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0107_v1_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.732400000035682],2025-07-15_13h55.00.767,86,NA,[4.732400000035682],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,2,NA,[],5,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,563.772,NA,NA,NA,572.4275000000001,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,2,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0025_v4_4_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.173800000011852],2025-07-15_13h55.00.767,4,NA,[6.173800000011852],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,3,NA,[],17,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,572.4325000000001,NA,NA,NA,578.0046999999881,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,3,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0062_v4_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.083100000023819],2025-07-15_13h55.00.767,16,NA,[3.083100000023819],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,4,NA,[],117,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,578.0161999999882,NA,NA,NA,586.4385000000001,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,4,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0481_avr_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[5.933699999987994],2025-07-15_13h55.00.767,116,NA,[5.933699999987994],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,5,NA,[10.134000000000015],73,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[10.134000000000015],NA,586.4465999999643,NA,NA,NA,599.0708,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,5,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0042_v4_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,72,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,6,NA,[],3,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,599.0756999999882,NA,NA,NA,604.1375,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,6,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0020_v1_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.5663000000120064],2025-07-15_13h55.00.767,2,NA,[2.5663000000120064],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,7,NA,[],7,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,604.1408,NA,NA,NA,611.4205000000001,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,7,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0026_v4_5_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.783199999988028],2025-07-15_13h55.00.767,6,NA,[4.783199999988028],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,8,NA,[6.284199999988118],69,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.284199999988118],NA,611.4263,NA,NA,NA,620.2060000000001,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,8,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0026_v4_5_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,68,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,9,NA,[6.983800000011911],59,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.983800000011911],NA,620.2105999999643,NA,NA,NA,629.6881999999881,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,9,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0487_iii_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,58,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,10,NA,[],35,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,629.6956999999882,NA,NA,NA,636.7408,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,10,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0299_v1_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.5534999999999854],2025-07-15_13h55.00.767,34,NA,[4.5534999999999854],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,11,NA,[],36,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,636.7445999999643,NA,NA,NA,643.3873999999762,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,11,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0300_v1_4_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.150299999952381],2025-07-15_13h55.00.767,35,NA,[4.150299999952381],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,12,NA,[],19,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,643.3913999999762,NA,NA,NA,652.72,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,12,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0064_v1_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.832399999976133],2025-07-15_13h55.00.767,18,NA,[6.832399999976133],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,13,NA,[5.435100000023795],91,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.435100000023795],NA,652.7240999999643,NA,NA,NA,660.6555999999644,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,13,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0273_avr_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,90,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,14,NA,[],14,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,660.6628,NA,NA,NA,666.7066999999881,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,14,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0061_v4_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.5515000000000327],2025-07-15_13h55.00.767,13,NA,[3.5515000000000327],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,15,NA,[],13,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,666.7205000000001,NA,NA,NA,671.638,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,15,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0056_v4_6_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.43100000000004],2025-07-15_13h55.00.767,12,NA,[2.430899999976191],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,16,NA,[],18,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,671.6406999999882,NA,NA,NA,676.4906999999881,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,16,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0064_avr_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.3530000000000655],2025-07-15_13h55.00.767,17,NA,[2.3530000000000655],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,17,NA,[],78,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,676.4963,NA,NA,NA,683.0475999999643,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,17,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0062_v1_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.059100000023818],2025-07-15_13h55.00.767,77,NA,[4.059100000023818],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,18,NA,[5.467699999988099],77,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.467699999988099],NA,683.0565999999643,NA,NA,NA,691.0046999999881,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,18,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0061_v4_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,76,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,19,NA,[3.2501999999880127],55,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.2501999999880127],NA,691.0100999999643,NA,NA,NA,696.7543999999763,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,19,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0478_iii_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,54,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,20,NA,[5.282300000011901],113,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.282300000011901],NA,696.7585999999643,NA,NA,NA,704.537,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,20,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_i_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,112,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,21,NA,[],11,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,704.5405999999643,NA,NA,NA,709.9881999999882,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,21,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0042_v4_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.9504000000357564],2025-07-15_13h55.00.767,10,NA,[2.9504000000357564],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,22,NA,[2.4333000000119682],38,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.4333000000119682],NA,709.9938,NA,NA,NA,714.921,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,22,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0302_v5_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,37,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,23,NA,[],95,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,N_ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,714.9243,NA,NA,NA,720.7200999999643,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,23,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0300_v1_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.2991999999881045],2025-07-15_13h55.00.767,94,NA,[3.2991999999881045],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,24,NA,[3.4668999999761354],63,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.4668999999761354],NA,720.7233999999762,NA,NA,NA,726.6711999999882,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,24,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0014_iii_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,62,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
﻿-0.425,NA,NA,1,109332,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,25,NA,[3.9661000000238573],74,NA,NA,687695b15963ff557fd321ff,NA,001,NA,NA,NA,ST,NA,NA,56.81818181818652,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_13h54.32.851,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.9661000000238573],NA,726.6745999999644,NA,NA,NA,733.1375999999643,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,MacIntel,ECG_X_EXP1_m1_JT,NA,NA,25,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0051_v1_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_13h55.00.767,73,NA,[],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,63
